transaction_id,date,supplier_id,supplier_name,country,payment_terms_days,delivery_days,price_usd,quality_rating,incoterms,shipping_included,express_available,order_urgency,budget_available,product_name,product_type,quantity_needed,total_estimated_cost,within_budget,quality_acceptable,value_score,month,quarter,selected,selection_reason
384,2022-12-12,3,GWI GROUP LIMITED,China,0,28,97.22,3.5,CIF LIMA,True,True,High,6626.74,Válvula Bola 50mm,valve_ball,8,777.8,True,True,69.03,12,Q4,True,Reliable Supplier
385,2022-12-25,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,21.52,4.0,EXW,False,True,Low,1663.38,AS-135.CA-DUPL 400X400,filter_cloth_standard,67,1724.73,False,True,79.78,12,Q4,True,High Quality
386,2022-12-31,3,GWI GROUP LIMITED,China,0,28,503.09,3.5,CIF LIMA,True,True,Low,18206.9,PP2821 Roll 1.70x30m,filter_cloth_roll,2,1006.17,True,True,64.97,12,Q4,True,Reliable Supplier
387,2022-12-23,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,17.49,4.0,EXW,False,True,Low,9007.78,AS-135.CA-DUPL 400X400,filter_cloth_standard,87,1717.55,True,True,79.83,12,Q4,True,Best Price
388,2022-12-07,3,GWI GROUP LIMITED,China,0,28,16.77,3.5,CIF LIMA,True,True,High,3533.71,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,94,1576.1,True,True,69.83,12,Q4,True,Best Price
389,2022-12-05,4,"Xiamen Borida Products Co., Ltd",China,0,22,74.72,3.0,EXW,False,False,Low,2876.28,Placa PP 800x800,filter_plate,32,2634.27,True,True,59.25,12,Q4,True,Reliable Supplier
390,2022-12-03,3,GWI GROUP LIMITED,China,0,28,94.17,3.5,CIF LIMA,True,True,High,6601.7,Válvula Bola 50mm,valve_ball,5,470.86,True,True,69.06,12,Q4,True,Reliable Supplier
391,2022-12-29,3,GWI GROUP LIMITED,China,0,28,91.32,3.5,CIF LIMA,True,True,Medium,4018.93,Válvula Bola 50mm,valve_ball,9,821.92,True,True,69.09,12,Q4,True,Reliable Supplier
392,2022-12-13,2,TESTORI LATAM SpA,Chile/Italia,0,10,474.97,5.0,EXW ITALIA,False,False,Low,4632.96,Placa Cerámica 1000x1000,filter_plate_ceramic,7,3576.59,True,True,95.25,12,Q4,True,Premium Quality
393,2022-12-02,3,GWI GROUP LIMITED,China,0,28,103.78,3.5,CIF LIMA,True,True,Low,5842.92,Válvula Bola 50mm,valve_ball,2,207.57,True,True,68.96,12,Q4,True,Reliable Supplier
394,2022-12-14,5,Ritherm,Perú,30,7,27.56,4.5,EXW LIMA,False,True,Medium,964.32,RIT-TMP-50,temperature_sensor_bimetal,9,248.0,True,True,89.72,12,Q4,True,Local Supplier
395,2022-12-14,6,Autonics Perú,Perú,15,5,119.15,4.8,EXW LIMA,True,True,Medium,2739.64,AUT-PT200,transmisor_presion,20,2382.91,True,True,94.81,12,Q4,True,Premium Quality
396,2022-12-03,4,"Xiamen Borida Products Co., Ltd",China,0,22,76.01,3.0,EXW,False,False,Low,7712.2,Placa PP 800x800,filter_plate,37,3389.53,True,True,59.24,12,Q4,True,Reliable Supplier
397,2022-12-31,5,Ritherm,Perú,30,7,14.66,4.5,EXW LIMA,False,True,Medium,451.42,RIT-MP-100,pressure_sensor_analog,8,117.24,True,True,89.85,12,Q4,True,Local Supplier
398,2022-12-14,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,21.9,4.0,EXW,False,True,Low,3320.98,AS-135.CA-DUPL 400X400,filter_cloth_standard,86,2445.05,True,True,79.78,12,Q4,True,Best Price
399,2022-12-13,2,TESTORI LATAM SpA,Chile/Italia,0,10,3284.07,5.0,EXW ITALIA,False,False,Critical,12315.01,P9520 TC Rollo 1.80x200m,filter_cloth_roll,3,10353.98,True,True,67.16,12,Q4,True,Premium Quality
400,2022-12-19,3,GWI GROUP LIMITED,China,0,28,83.63,3.5,CIF LIMA,True,True,Medium,5157.44,Válvula Bola 50mm,valve_ball,2,167.26,True,True,69.16,12,Q4,True,Reliable Supplier
401,2022-12-10,6,Autonics Perú,Perú,15,5,23.02,4.8,EXW LIMA,True,True,High,616.96,AUT-PR18-5DN,sensor_inductivo,15,345.32,True,True,95.77,12,Q4,True,Premium Quality
402,2022-12-16,4,"Xiamen Borida Products Co., Ltd",China,0,22,19.26,3.0,EXW,False,False,Medium,2294.67,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,61,1342.15,True,True,59.81,12,Q4,True,Best Price
403,2022-12-11,4,"Xiamen Borida Products Co., Ltd",China,0,22,79.98,3.0,EXW,False,False,Medium,11208.35,Placa PP 800x800,filter_plate,35,3075.38,True,True,59.2,12,Q4,True,Reliable Supplier
404,2022-12-23,4,"Xiamen Borida Products Co., Ltd",China,0,22,256.47,3.0,EXW,False,False,Critical,3453.12,Válvula Mariposa 200mm,valve_butterfly,3,1191.66,True,True,57.44,12,Q4,True,Reliable Supplier
405,2022-12-15,2,TESTORI LATAM SpA,Chile/Italia,0,10,1054.65,5.0,EXW ITALIA,False,False,Medium,6436.71,Válvula Diafragma 150mm PTFE,valve_diaphragm,8,8956.65,False,True,89.45,12,Q4,True,Premium Quality
406,2022-12-06,2,TESTORI LATAM SpA,Chile/Italia,0,10,956.92,5.0,EXW ITALIA,False,False,Critical,6573.36,Válvula Diafragma 150mm PTFE,valve_diaphragm,3,3276.67,True,True,90.43,12,Q4,True,Premium Quality
407,2022-12-29,5,Ritherm,Perú,30,7,56.24,4.5,EXW LIMA,False,True,Low,339.69,RIT-MP-300D,pressure_sensor_digital,9,506.12,False,True,89.44,12,Q4,True,Local Supplier
408,2022-12-07,2,TESTORI LATAM SpA,Chile/Italia,0,10,540.92,5.0,EXW ITALIA,False,False,High,5969.42,Placa Cerámica 1000x1000,filter_plate_ceramic,37,20470.66,False,True,94.59,12,Q4,True,Premium Quality
409,2022-12-16,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,18.62,4.0,EXW,False,True,Medium,6281.92,AS-135.CA-DUPL 400X400,filter_cloth_standard,70,1527.06,True,True,79.81,12,Q4,True,Best Price
410,2023-01-10,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,238.47,4.0,EXW,False,True,Low,10538.21,Placa PP 1000x1000,filter_plate,15,3823.48,True,True,77.62,1,Q1,True,High Quality
411,2023-01-17,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,229.73,4.0,EXW,False,True,High,11115.15,Placa PP 1000x1000,filter_plate,35,8460.94,True,True,77.7,1,Q1,True,High Quality
412,2023-01-31,3,GWI GROUP LIMITED,China,0,28,20.12,3.5,CIF LIMA,True,True,Low,9059.35,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,64,1287.66,True,True,69.8,1,Q1,True,Best Price
413,2023-01-17,6,Autonics Perú,Perú,15,5,120.41,4.8,EXW LIMA,True,True,Medium,1025.09,AUT-PT200,transmisor_presion,20,2408.29,False,True,94.8,1,Q1,True,Premium Quality
414,2023-01-22,6,Autonics Perú,Perú,15,5,22.72,4.8,EXW LIMA,True,True,Low,1076.81,AUT-PR18-5DN,sensor_inductivo,19,431.67,True,True,95.77,1,Q1,True,Premium Quality
415,2023-01-04,2,TESTORI LATAM SpA,Chile/Italia,0,10,3576.68,5.0,EXW ITALIA,False,False,High,14249.52,P9520 TC Rollo 1.80x200m,filter_cloth_roll,3,11014.49,True,True,64.23,1,Q1,True,Premium Quality
416,2023-01-29,2,TESTORI LATAM SpA,Chile/Italia,0,10,1013.07,5.0,EXW ITALIA,False,False,Low,5924.91,Válvula Diafragma 150mm PTFE,valve_diaphragm,6,6523.32,False,True,89.87,1,Q1,True,Premium Quality
417,2023-01-09,6,Autonics Perú,Perú,15,5,122.99,4.8,EXW LIMA,True,True,Low,2420.81,AUT-PT200,transmisor_presion,14,1721.84,True,True,94.77,1,Q1,True,Premium Quality
418,2023-01-19,6,Autonics Perú,Perú,15,5,22.91,4.8,EXW LIMA,True,True,Medium,1123.58,AUT-PR18-5DN,sensor_inductivo,9,206.22,True,True,95.77,1,Q1,True,Premium Quality
419,2023-01-31,3,GWI GROUP LIMITED,China,0,28,20.26,3.5,CIF LIMA,True,True,Critical,8565.75,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,31,627.93,True,True,69.8,1,Q1,True,Best Price
420,2023-01-09,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,20.4,4.0,EXW,False,True,Medium,9096.32,AS-135.CA-DUPL 400X400,filter_cloth_standard,97,2229.15,True,True,79.8,1,Q1,True,Best Price
421,2023-01-28,3,GWI GROUP LIMITED,China,0,28,392.11,3.5,CIF LIMA,True,True,Low,8168.95,PP2821 Roll 1.70x30m,filter_cloth_roll,3,1176.34,True,True,66.08,1,Q1,True,Reliable Supplier
422,2023-01-29,3,GWI GROUP LIMITED,China,0,28,92.52,3.5,CIF LIMA,True,True,Low,4943.95,Válvula Bola 50mm,valve_ball,7,647.66,True,True,69.07,1,Q1,True,Reliable Supplier
423,2023-01-28,5,Ritherm,Perú,30,7,17.19,4.5,EXW LIMA,False,True,Low,711.2,RIT-MP-100,pressure_sensor_analog,8,137.54,True,True,89.83,1,Q1,True,Local Supplier
424,2023-01-15,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,20.27,4.0,EXW,False,True,Low,5388.23,AS-135.CA-DUPL 400X400,filter_cloth_standard,20,634.9,True,True,79.8,1,Q1,True,Best Price
425,2023-01-01,4,"Xiamen Borida Products Co., Ltd",China,0,22,213.32,3.0,EXW,False,False,Medium,5245.81,Válvula Mariposa 200mm,valve_butterfly,3,985.12,True,True,57.87,1,Q1,True,Reliable Supplier
426,2023-01-14,6,Autonics Perú,Perú,15,5,109.18,4.8,EXW LIMA,True,True,Low,883.0,AUT-PT200,transmisor_presion,2,218.36,True,True,94.91,1,Q1,True,Premium Quality
427,2023-01-12,6,Autonics Perú,Perú,15,5,18.68,4.8,EXW LIMA,True,True,Low,528.69,AUT-PR12-4AO,sensor_inductivo,18,336.31,True,True,95.81,1,Q1,True,Premium Quality
428,2023-01-08,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2412.66,4.0,EXW,False,True,Low,6062.89,Rollo Tejido 1.80x200m,filter_cloth_roll,3,7652.89,False,True,55.87,1,Q1,True,High Quality
429,2023-01-20,2,TESTORI LATAM SpA,Chile/Italia,0,10,1064.39,5.0,EXW ITALIA,False,False,Low,3727.76,Válvula Diafragma 150mm PTFE,valve_diaphragm,3,3504.85,True,True,89.36,1,Q1,True,Premium Quality
430,2023-01-31,6,Autonics Perú,Perú,15,5,128.18,4.8,EXW LIMA,True,True,Medium,1302.52,AUT-PT200,transmisor_presion,2,256.36,True,True,94.72,1,Q1,True,Premium Quality
431,2023-01-05,4,"Xiamen Borida Products Co., Ltd",China,0,22,81.82,3.0,EXW,False,False,High,7046.34,Placa PP 800x800,filter_plate,42,3874.48,True,True,59.18,1,Q1,True,Reliable Supplier
432,2023-01-20,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,242.18,4.0,EXW,False,True,Medium,3081.13,Placa PP 1000x1000,filter_plate,47,11554.35,False,True,77.58,1,Q1,True,High Quality
433,2023-01-23,4,"Xiamen Borida Products Co., Ltd",China,0,22,90.12,3.0,EXW,False,False,Medium,6208.71,Placa PP 800x800,filter_plate,24,2501.32,True,True,59.1,1,Q1,True,Reliable Supplier
434,2023-01-17,3,GWI GROUP LIMITED,China,0,28,83.78,3.5,CIF LIMA,True,True,Low,2241.08,Válvula Bola 50mm,valve_ball,5,418.89,True,True,69.16,1,Q1,True,Reliable Supplier
435,2023-01-07,4,"Xiamen Borida Products Co., Ltd",China,0,22,17.71,3.0,EXW,False,False,High,9758.08,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,76,1567.92,True,True,59.82,1,Q1,True,Best Price
436,2023-02-23,6,Autonics Perú,Perú,15,5,23.13,4.8,EXW LIMA,True,True,Low,303.29,AUT-PR18-5DN,sensor_inductivo,9,208.2,True,True,95.77,2,Q1,True,Premium Quality
437,2023-02-27,2,TESTORI LATAM SpA,Chile/Italia,0,10,520.25,5.0,EXW ITALIA,False,False,Medium,11494.46,Placa Cerámica 1000x1000,filter_plate_ceramic,14,7467.3,True,True,94.8,2,Q1,True,Premium Quality
438,2023-02-09,2,TESTORI LATAM SpA,Chile/Italia,0,10,415.21,5.0,EXW ITALIA,False,False,Low,4641.25,Placa Cerámica 1000x1000,filter_plate_ceramic,23,10065.8,False,True,95.85,2,Q1,True,Premium Quality
439,2023-02-28,2,TESTORI LATAM SpA,Chile/Italia,0,10,3537.92,5.0,EXW ITALIA,False,False,High,15816.64,P9520 TC Rollo 1.80x200m,filter_cloth_roll,4,14600.18,True,True,64.62,2,Q1,True,Premium Quality
440,2023-02-15,6,Autonics Perú,Perú,15,5,20.96,4.8,EXW LIMA,True,True,Low,747.15,AUT-PR18-5DN,sensor_inductivo,4,83.85,True,True,95.79,2,Q1,True,Premium Quality
441,2023-02-13,6,Autonics Perú,Perú,15,5,17.58,4.8,EXW LIMA,True,True,Low,1127.88,AUT-PR12-4AO,sensor_inductivo,14,246.08,True,True,95.82,2,Q1,True,Premium Quality
442,2023-02-26,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,22.32,4.0,EXW,False,True,Low,7537.7,AS-135.CA-DUPL 400X400,filter_cloth_standard,99,2739.36,True,True,79.78,2,Q1,True,Best Price
443,2023-02-19,2,TESTORI LATAM SpA,Chile/Italia,0,10,520.2,5.0,EXW ITALIA,False,False,High,8113.23,Placa Cerámica 1000x1000,filter_plate_ceramic,16,8748.31,False,True,94.8,2,Q1,True,Premium Quality
444,2023-02-27,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,17.24,4.0,EXW,False,True,Medium,9283.58,AS-135.CA-DUPL 400X400,filter_cloth_standard,71,1558.81,True,True,79.83,2,Q1,True,Best Price
445,2023-02-09,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,221.64,4.0,EXW,False,True,Low,10683.32,Placa PP 1000x1000,filter_plate,50,11566.53,False,True,77.78,2,Q1,True,High Quality
446,2023-02-17,3,GWI GROUP LIMITED,China,0,28,87.83,3.5,CIF LIMA,True,True,High,5801.14,Válvula Bola 50mm,valve_ball,7,614.84,True,True,69.12,2,Q1,True,Reliable Supplier
447,2023-02-12,2,TESTORI LATAM SpA,Chile/Italia,0,10,966.63,5.0,EXW ITALIA,False,False,High,6953.71,Válvula Diafragma 150mm PTFE,valve_diaphragm,3,3494.39,True,True,90.33,2,Q1,True,Premium Quality
448,2023-02-21,5,Ritherm,Perú,30,7,27.77,4.5,EXW LIMA,False,True,Medium,1322.25,RIT-TMP-50,temperature_sensor_bimetal,17,472.1,True,True,89.72,2,Q1,True,Local Supplier
449,2023-02-16,3,GWI GROUP LIMITED,China,0,28,442.99,3.5,CIF LIMA,True,True,Low,4805.61,PP2821 Roll 1.70x30m,filter_cloth_roll,3,1328.98,True,True,65.57,2,Q1,True,Reliable Supplier
450,2023-02-28,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2683.93,4.0,EXW,False,True,Low,19690.73,Rollo Tejido 1.80x200m,filter_cloth_roll,1,2841.93,True,True,53.16,2,Q1,True,High Quality
451,2023-02-20,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,402.78,4.0,EXW,False,True,Low,7677.31,Válvula Mariposa 150mm,valve_butterfly,8,3396.67,True,True,75.97,2,Q1,True,High Quality
452,2023-02-16,2,TESTORI LATAM SpA,Chile/Italia,0,10,3516.69,5.0,EXW ITALIA,False,False,Low,5824.37,P9520 TC Rollo 1.80x200m,filter_cloth_roll,4,14650.75,False,True,64.83,2,Q1,True,Premium Quality
453,2023-02-23,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,20.77,4.0,EXW,False,True,Medium,2264.04,AS-135.CA-DUPL 400X400,filter_cloth_standard,73,1990.81,True,True,79.79,2,Q1,True,Best Price
454,2023-02-20,3,GWI GROUP LIMITED,China,0,28,104.25,3.5,CIF LIMA,True,True,High,2901.33,Válvula Bola 50mm,valve_ball,7,729.75,True,True,68.96,2,Q1,True,Reliable Supplier
455,2023-02-07,3,GWI GROUP LIMITED,China,0,28,98.8,3.5,CIF LIMA,True,True,Low,1802.25,Válvula Bola 50mm,valve_ball,7,691.58,True,True,69.01,2,Q1,True,Reliable Supplier
456,2023-02-22,2,TESTORI LATAM SpA,Chile/Italia,0,10,545.69,5.0,EXW ITALIA,False,False,Medium,8584.57,Placa Cerámica 1000x1000,filter_plate_ceramic,34,18764.09,False,True,94.54,2,Q1,True,Premium Quality
457,2023-02-17,2,TESTORI LATAM SpA,Chile/Italia,0,10,952.37,5.0,EXW ITALIA,False,False,Medium,4639.06,Válvula Diafragma 150mm PTFE,valve_diaphragm,10,10088.27,False,True,90.48,2,Q1,True,Premium Quality
458,2023-02-19,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,20.09,4.0,EXW,False,True,Medium,4486.65,AS-135.CA-DUPL 400X400,filter_cloth_standard,23,1009.24,True,True,79.8,2,Q1,True,Best Price
459,2023-02-13,4,"Xiamen Borida Products Co., Ltd",China,0,22,213.95,3.0,EXW,False,False,Low,4086.15,Válvula Mariposa 200mm,valve_butterfly,5,1490.88,True,True,57.86,2,Q1,True,Reliable Supplier
460,2023-02-17,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2275.67,4.0,EXW,False,True,High,14121.33,Rollo Tejido 1.80x200m,filter_cloth_roll,5,11809.21,True,True,57.24,2,Q1,True,High Quality
461,2023-02-06,2,TESTORI LATAM SpA,Chile/Italia,0,10,3401.72,5.0,EXW ITALIA,False,False,High,16172.4,P9520 TC Rollo 1.80x200m,filter_cloth_roll,1,3855.13,True,True,65.98,2,Q1,True,Premium Quality
462,2023-02-28,4,"Xiamen Borida Products Co., Ltd",China,0,22,79.06,3.0,EXW,False,False,High,3064.7,Placa PP 800x800,filter_plate,38,3507.69,False,True,59.21,2,Q1,True,Reliable Supplier
463,2023-02-22,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,200.46,4.0,EXW,False,True,Medium,9843.57,Placa PP 1000x1000,filter_plate,49,10216.27,False,True,78.0,2,Q1,True,High Quality
464,2023-03-28,2,TESTORI LATAM SpA,Chile/Italia,0,10,1034.6,5.0,EXW ITALIA,False,False,Low,4820.99,Válvula Diafragma 150mm PTFE,valve_diaphragm,4,4601.65,True,True,89.65,3,Q1,True,Premium Quality
465,2023-03-02,6,Autonics Perú,Perú,15,5,137.13,4.8,EXW LIMA,True,True,Medium,2904.74,AUT-PT200,transmisor_presion,15,2056.94,True,True,94.63,3,Q1,True,Premium Quality
466,2023-03-11,5,Ritherm,Perú,30,7,59.21,4.5,EXW LIMA,False,True,Low,1192.4,RIT-MP-300D,pressure_sensor_digital,2,118.42,True,True,89.41,3,Q1,True,Local Supplier
467,2023-03-28,5,Ritherm,Perú,30,7,15.21,4.5,EXW LIMA,False,True,Critical,1206.13,RIT-MP-100,pressure_sensor_analog,13,197.73,True,True,89.85,3,Q1,True,Local Supplier
468,2023-03-25,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,480.92,4.0,EXW,False,True,Low,4417.3,Válvula Mariposa 150mm,valve_butterfly,5,2588.09,True,True,75.19,3,Q1,True,High Quality
469,2023-03-09,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,18.07,4.0,EXW,False,True,Low,6255.87,AS-135.CA-DUPL 400X400,filter_cloth_standard,30,840.76,True,True,79.82,3,Q1,True,Best Price
470,2023-03-05,2,TESTORI LATAM SpA,Chile/Italia,0,10,3190.93,5.0,EXW ITALIA,False,False,Low,4813.69,P9520 TC Rollo 1.80x200m,filter_cloth_roll,5,16362.35,False,True,68.09,3,Q1,True,Premium Quality
471,2023-03-11,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,19.53,4.0,EXW,False,True,Low,1613.59,AS-135.CA-DUPL 400X400,filter_cloth_standard,76,1821.45,False,True,79.8,3,Q1,True,High Quality
472,2023-03-03,4,"Xiamen Borida Products Co., Ltd",China,0,22,238.19,3.0,EXW,False,False,Medium,3651.93,Válvula Mariposa 200mm,valve_butterfly,6,1831.74,True,True,57.62,3,Q1,True,Reliable Supplier
473,2023-03-21,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2606.7,4.0,EXW,False,True,Low,7845.57,Rollo Tejido 1.80x200m,filter_cloth_roll,4,10990.17,False,True,53.93,3,Q1,True,High Quality
474,2023-03-04,4,"Xiamen Borida Products Co., Ltd",China,0,22,17.52,3.0,EXW,False,False,Low,9202.02,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,13,738.99,True,True,59.82,3,Q1,True,Best Price
475,2023-03-02,4,"Xiamen Borida Products Co., Ltd",China,0,22,242.73,3.0,EXW,False,False,High,4840.32,Válvula Mariposa 200mm,valve_butterfly,6,1609.7,True,True,57.57,3,Q1,True,Reliable Supplier
476,2023-03-22,4,"Xiamen Borida Products Co., Ltd",China,0,22,257.38,3.0,EXW,False,False,Medium,6931.82,Válvula Mariposa 200mm,valve_butterfly,7,2147.51,True,True,57.43,3,Q1,True,Reliable Supplier
477,2023-03-03,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,18.52,4.0,EXW,False,True,Low,5133.03,AS-135.CA-DUPL 400X400,filter_cloth_standard,13,430.09,True,True,79.81,3,Q1,True,Best Price
478,2023-03-26,3,GWI GROUP LIMITED,China,0,28,106.71,3.5,CIF LIMA,True,True,Medium,6840.53,Válvula Bola 50mm,valve_ball,10,1067.13,True,True,68.93,3,Q1,True,Reliable Supplier
479,2023-03-14,2,TESTORI LATAM SpA,Chile/Italia,0,10,918.51,5.0,EXW ITALIA,False,False,Medium,3556.63,Válvula Diafragma 150mm PTFE,valve_diaphragm,7,6632.79,False,True,90.81,3,Q1,True,Premium Quality
480,2023-03-24,4,"Xiamen Borida Products Co., Ltd",China,0,22,89.74,3.0,EXW,False,False,Low,10482.51,Placa PP 800x800,filter_plate,49,4820.21,True,True,59.1,3,Q1,True,Reliable Supplier
481,2023-03-30,2,TESTORI LATAM SpA,Chile/Italia,0,10,959.54,5.0,EXW ITALIA,False,False,Low,4580.92,Válvula Diafragma 150mm PTFE,valve_diaphragm,1,1170.91,True,True,90.4,3,Q1,True,Premium Quality
482,2023-03-26,6,Autonics Perú,Perú,15,5,24.55,4.8,EXW LIMA,True,True,Low,657.67,AUT-PR18-5DN,sensor_inductivo,6,147.32,True,True,95.75,3,Q1,True,Premium Quality
483,2023-03-28,2,TESTORI LATAM SpA,Chile/Italia,0,10,3292.79,5.0,EXW ITALIA,False,False,Low,12856.39,P9520 TC Rollo 1.80x200m,filter_cloth_roll,1,3684.51,True,True,67.07,3,Q1,True,Premium Quality
484,2023-03-24,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2609.45,4.0,EXW,False,True,High,10602.47,Rollo Tejido 1.80x200m,filter_cloth_roll,2,5599.55,True,True,53.91,3,Q1,True,High Quality
485,2023-03-26,4,"Xiamen Borida Products Co., Ltd",China,0,22,74.75,3.0,EXW,False,False,Medium,6612.65,Placa PP 800x800,filter_plate,40,3466.68,True,True,59.25,3,Q1,True,Reliable Supplier
486,2023-03-11,4,"Xiamen Borida Products Co., Ltd",China,0,22,227.64,3.0,EXW,False,False,Medium,3353.39,Válvula Mariposa 200mm,valve_butterfly,2,902.02,True,True,57.72,3,Q1,True,Reliable Supplier
487,2023-03-05,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,2251.48,4.0,EXW,False,True,High,19338.54,Rollo Tejido 1.80x200m,filter_cloth_roll,3,7045.39,True,True,57.49,3,Q1,True,High Quality
488,2023-03-22,2,TESTORI LATAM SpA,Chile/Italia,0,10,519.57,5.0,EXW ITALIA,False,False,Low,6453.58,Placa Cerámica 1000x1000,filter_plate_ceramic,34,18034.4,False,True,94.8,3,Q1,True,Premium Quality
489,2023-03-21,3,GWI GROUP LIMITED,China,0,28,16.54,3.5,CIF LIMA,True,True,Medium,9021.67,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,27,446.65,True,True,69.83,3,Q1,True,Best Price
490,2023-03-29,4,"Xiamen Borida Products Co., Ltd",China,0,22,78.9,3.0,EXW,False,False,Medium,7789.01,Placa PP 800x800,filter_plate,42,3865.91,True,True,59.21,3,Q1,True,Reliable Supplier
491,2023-03-21,6,Autonics Perú,Perú,15,5,19.26,4.8,EXW LIMA,True,True,Low,567.97,AUT-PR12-4AO,sensor_inductivo,14,269.63,True,True,95.81,3,Q1,True,Premium Quality
492,2023-03-10,3,GWI GROUP LIMITED,China,0,28,81.05,3.5,CIF LIMA,True,True,Low,3865.13,Válvula Bola 50mm,valve_ball,7,567.36,True,True,69.19,3,Q1,True,Reliable Supplier
493,2023-03-08,5,Ritherm,Perú,30,7,22.3,4.5,EXW LIMA,False,True,High,1208.65,RIT-TMP-50,temperature_sensor_bimetal,7,156.12,True,True,89.78,3,Q1,True,Local Supplier
494,2023-03-19,5,Ritherm,Perú,30,7,12.93,4.5,EXW LIMA,False,True,Medium,1427.01,RIT-MP-100,pressure_sensor_analog,17,219.84,True,True,89.87,3,Q1,True,Local Supplier
495,2023-03-08,3,GWI GROUP LIMITED,China,0,28,514.88,3.5,CIF LIMA,True,True,Low,4684.94,PP2821 Roll 1.70x30m,filter_cloth_roll,2,1029.76,True,True,64.85,3,Q1,True,Reliable Supplier
496,2023-03-11,4,"Xiamen Borida Products Co., Ltd",China,0,22,17.53,3.0,EXW,False,False,High,6207.68,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,43,1073.98,True,True,59.82,3,Q1,True,Best Price
497,2023-03-29,5,Ritherm,Perú,30,7,28.05,4.5,EXW LIMA,False,True,Low,751.59,RIT-TMP-50,temperature_sensor_bimetal,10,280.54,True,True,89.72,3,Q1,True,Local Supplier
498,2023-03-12,6,Autonics Perú,Perú,15,5,24.56,4.8,EXW LIMA,True,True,Low,1251.19,AUT-PR18-5DN,sensor_inductivo,17,417.44,True,True,95.75,3,Q1,True,Premium Quality
499,2023-03-29,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,20.34,4.0,EXW,False,True,Critical,1693.79,AS-135.CA-DUPL 400X400,filter_cloth_standard,39,1038.42,True,True,79.8,3,Q1,True,Best Price
500,2023-03-12,3,GWI GROUP LIMITED,China,0,28,90.16,3.5,CIF LIMA,True,True,Critical,4194.99,Válvula Bola 50mm,valve_ball,4,360.65,True,True,69.1,3,Q1,True,Reliable Supplier
501,2023-03-04,2,TESTORI LATAM SpA,Chile/Italia,0,10,431.22,5.0,EXW ITALIA,False,False,Low,4107.04,Placa Cerámica 1000x1000,filter_plate_ceramic,35,15617.7,False,True,95.69,3,Q1,True,Premium Quality
502,2023-03-02,1,AIR SLAID TECIDOS TÉCNICOS LTDA,Brasil,0,30,16.8,4.0,EXW,False,True,High,6665.86,AS-135.CA-DUPL 400X400,filter_cloth_standard,27,861.24,True,True,79.83,3,Q1,True,Best Price
503,2023-03-09,5,Ritherm,Perú,30,7,25.48,4.5,EXW LIMA,False,True,High,1019.23,RIT-TMP-50,temperature_sensor_bimetal,14,356.68,True,True,89.75,3,Q1,True,Local Supplier
504,2023-03-24,4,"Xiamen Borida Products Co., Ltd",China,0,22,18.04,3.0,EXW,False,False,Medium,2949.34,Filter Press Cloth 1200x1200 set,filter_press_cloth_set,20,727.63,True,True,59.82,3,Q1,True,Best Price
